longitude,latitude,target,habitat_quality_score,biodiversity_index,canopy_density,soil_moisture_level,forest_age_years,tree_density_per_hectare,annual_rainfall_mm,habitat_fragmentation_index,predator_pressure_score,vegetation_complexity,forest_type,climate_zone,soil_type,disturbance_level,conservation_status,dominant_tree_species,water_source_type,temperature_variability,elevation_range,human_activity_index,canopy_height_avg,seasonal_variation_score
-61.26570590116382,-16.000655184897408,1,56.21377101333296,5.532525831879555,0.8058439605121569,4.893640216676898,280.5993066567987,374.6920024203528,628.1363739905964,0.6090581502977782,10.0,8.0,tropical_rainforest,subtropical,loam,minimal,buffer_zone,fig,stream,4.098943740681287,484.4497601896003,6.813318223180955,26.396222784399566,5.496592006387595
-68.18383756426712,-7.450478300772198,1,66.39208867456128,4.462854204523821,0.7609214666565047,5.398951307389776,260.67413093760945,437.64465288463384,2903.7705438415455,0.523017110758737,1.5974074392380162,7.0,cloud_forest,subtropical,loam,moderate,protected,kapok,none,8.614333827910865,117.89481615307022,9.760754222607929,29.775299951861058,3.3896178391168106
-63.33499101071957,-7.672886425586048,0,46.48827079580198,0.9829065623811098,0.36854071807759625,6.1821767228674025,233.07628932584123,520.6625788743198,4000.0,0.8321138499765602,4.472862876138999,8.0,dry_forest,montane,alluvial,low,protected,kapok,stream,6.16653811991937,242.14372519813452,1.7371222880950299,25.439245443166545,4.7535810773298985
-69.60402872648669,-21.90603105896051,1,62.49316050558584,8.943623469723896,0.3062029048411561,6.558089413770816,211.427286888285,412.5522737274463,3354.557589504187,0.32481893045730054,0.7835827406634538,1.0,dry_forest,temperate,sandy,minimal,buffer_zone,pine,river,6.1052527451763945,564.0957541070292,0.5317737314975544,44.87234316345938,4.3076843087893515
-62.0211567674123,-0.6141873599258549,0,28.61918194215404,1.9610397410066183,0.027466655417347302,3.664308742137625,170.99583123305365,181.9048947194459,1608.8060931538964,0.5205794723128304,2.0866662497284074,7.0,dry_forest,temperate,sandy,minimal,buffer_zone,kapok,stream,6.251936949866447,292.17928417428266,0.37209998914550624,26.386506549010576,3.2945572802470444
-69.39213733333906,-54.60732633275991,0,29.026550205254555,0.7645099524211215,0.1845777191780669,4.216916396303044,384.887405548225,345.04643804346205,2509.0950838238787,0.6703243109515273,2.7340935009946925,3.0,mangrove,tropical,sandy,low,protected,fig,stream,5.8094070186397895,787.327372690945,10.0,18.64545800597982,5.811575875106488
-71.29773895103396,7.9115976932232375,0,18.41329891819385,1.4514527545101064,0.07209245099794243,6.956424144627005,125.18738840507578,325.521596785862,2036.8448342590439,0.805814594485972,3.866439336333775,2.0,mangrove,montane,loam,moderate,buffer_zone,pine,stream,3.928094018146837,286.08224162979064,1.2054280052616877,15.876455621741744,4.608261723296456
-71.20206069788016,-12.925827244301956,1,75.05904543552286,5.031757213377737,1.0,8.124027395958235,303.61223323766256,223.65148473115227,2476.242637882723,0.6534503391722977,1.259850739636367,9.0,tropical_rainforest,montane,sandy,low,unprotected,cecropia,seasonal,8.044970680294975,462.5731015220431,0.32861211208157204,14.11150326417388,3.7916745856865877
-72.22448361017122,-50.58039125317271,0,27.847805885945444,4.125476839858278,0.6908220493870022,7.970279783840567,179.58638225102385,210.19726047874607,1405.923806728309,0.8561314552695894,1.954755776197091,10.0,mangrove,montane,clay,high,unprotected,kapok,none,6.335244138956729,386.5583363680742,2.348702237525082,35.49736823622749,6.748157491573326
-57.19928862585058,3.033353701047348,0,47.89646276826024,3.2715635950354205,0.15381402567044158,6.35614038928335,95.31438200435952,159.01525577927015,2109.047220497206,0.8417255644847472,4.980257192937063,1.0,mangrove,temperate,sandy,high,buffer_zone,mahogany,stream,9.63529797795654,378.59390408984416,6.0189986501683235,27.32952923013659,4.911838573916738
-75.84565385385254,-3.9643763627795034,1,77.59589824704808,3.324274585341232,0.20089436473791886,5.593018086919841,345.10868603120105,305.7212696858491,2020.0112091776273,0.5207514824946654,9.751251296648222,1.0,dry_forest,tropical,loam,low,buffer_zone,eucalyptus,stream,9.25297703870626,405.8027472824076,1.5983836424025846,42.068732070618836,6.70603396535911
-48.480184781952495,-6.400050444824869,0,22.714627864489444,4.242474842173061,0.3410302284777301,5.919186302511624,229.33430900455738,417.58189185408526,2543.284130198066,0.42804240251940634,4.3126658284185995,2.0,secondary_forest,temperate,laterite,high,buffer_zone,mahogany,seasonal,2.6128778128111345,420.5452477937378,10.0,24.723821171825914,3.184687518363842
-48.942151875644775,-20.843413086089626,1,52.446484723815395,5.270464765239523,0.583233659798279,6.108190982953259,149.6241885669986,334.9946913487488,2722.1784844766603,0.6337959034554401,5.9871863171516315,1.0,dry_forest,subtropical,sandy,low,protected,bamboo,stream,5.443572127263865,220.92527936123446,7.466684503439331,21.202019533187993,5.7833662699145485
-64.47821755933703,-1.0556354665544974,0,59.682054467168044,3.2452977744203015,0.7853244851905182,3.0322472148235042,294.3668729606964,482.45694836944864,1685.8874707327748,0.4945651489985027,4.273425747195958,9.0,tropical_rainforest,montane,alluvial,moderate,buffer_zone,fig,none,2.809619024824202,314.3779672940479,1.515770728864537,33.188925545851085,4.588346472564277
-65.19716466080973,-24.05977888869788,1,38.69406059544702,7.019205898423793,0.7427343329919107,6.628366061943793,69.959560147004,192.51356120044395,2888.5838933686036,0.2529707165836719,2.2375755208957533,1.0,tropical_rainforest,tropical,sandy,moderate,protected,palm,none,7.173609543403826,782.2012027823109,0.0,26.972537631632882,3.895608362915536
-40.41962853306952,-6.488609525546811,0,63.8730222839181,9.923635290361132,0.2117709271272444,6.9873224518631165,97.95414507911313,241.04646279647875,1188.9021484304274,0.14114872217170296,7.1631288772591555,1.0,mangrove,montane,clay,high,unprotected,pine,stream,2.754214656031082,652.2894265418511,0.3366650205858512,39.802274951400385,6.029651915502923
-61.39970630786785,-21.17098238543177,1,52.685710921946615,6.435685646475771,0.4074335014906426,8.371792998079442,59.8935729073613,377.01622631531586,2095.79041895288,0.6846490357594224,2.9456949958671386,8.0,cloud_forest,temperate,clay,moderate,protected,palm,seasonal,2.8891440556800543,432.8254425560775,6.353008922196999,21.654744326631555,9.165557437687099
-57.93583829952903,-33.678439886715616,0,25.65142544706873,1.9988163082956512,0.2624419029592844,4.355474715399415,296.31647253543423,455.2113792012946,1526.1483695068123,0.39669203060052227,3.194624746003769,7.0,dry_forest,tropical,loam,minimal,buffer_zone,pine,seasonal,5.09780056882306,847.9528101042129,0.6941125785506335,20.669088729229564,3.1777430991425044
-53.749976328734306,-11.013788234656683,1,87.59885894090745,4.69028908268146,0.7224947309293925,7.01514308268973,287.20856825544234,424.0528634903519,2317.829027220803,0.13382298844363355,3.677655177375296,4.0,cloud_forest,tropical,loam,minimal,protected,palm,river,8.73923952248629,581.929432969988,0.0,35.68328453425094,4.613306282520576
-74.19770505412916,-49.76642352545417,0,45.284677935783144,2.9281658696241646,0.43713845076294855,5.812614218022901,342.86517806288947,391.3697613621549,1999.5014584801027,0.629070474737863,7.329974081044316,3.0,mangrove,montane,alluvial,minimal,protected,fig,none,3.975642055997668,99.17763611108197,5.947496763246799,22.909063972456604,6.856010060045506
-54.590470208844785,-23.318679884949347,1,82.71837594040502,10.0,0.9126787204915854,7.214895672444784,335.9698685804139,339.60494665274695,2672.275129501702,0.43405880272345204,2.820674774686905,1.0,tropical_rainforest,montane,sandy,minimal,buffer_zone,kapok,river,9.72554989095164,474.6849705865994,3.757727230752814,20.777303981739642,4.984597294632353
-64.93513317731083,-32.17461124574899,0,48.47172904904513,4.342166802804599,0.7238818653878311,5.286599781053555,250.8834894540807,446.1319455884714,858.1132503104391,0.09444290263269306,8.704667850294772,6.0,mangrove,montane,clay,high,unprotected,fig,none,4.648009057370594,483.1923496040206,2.6207355950277895,29.595907719113,5.828303434678883
-58.752248802184276,2.7637874997894096,0,36.8681079580316,1.4757173398328802,0.45121422343192463,3.619540152984733,194.9273323502921,361.383923116228,2532.805131284746,0.30418695894897146,5.437331409048761,7.0,mangrove,subtropical,sandy,moderate,protected,eucalyptus,none,5.299168206430903,368.3755957777398,0.566284303266924,24.108420408032966,6.349787498571859
-73.30722797790398,-12.21719499650821,1,86.84674267926009,6.742889021888092,0.3198541524399955,3.8192068949455034,318.4705819722854,208.33396680676458,2342.013296194982,0.7710619945039865,1.4541231154516447,2.0,tropical_rainforest,subtropical,alluvial,low,buffer_zone,mahogany,river,13.934593338117654,346.2799646260794,4.187144096805319,26.97321988127012,6.459766462305643
-45.43093711457465,-7.348250799783566,0,38.755281994852865,1.9374480427886898,0.28004282004977843,4.531914469128522,148.59258886994675,434.51067573560863,2014.2309922847314,0.7538935098606218,2.794153724486295,4.0,secondary_forest,montane,laterite,moderate,unprotected,kapok,none,1.2718068775712665,137.56742366729947,1.4023468980405949,20.609765523629978,4.514416558557348
-70.84728548487183,-41.58040216949799,0,38.694460245984835,2.320394573283529,0.4748478682452544,3.058513134054463,90.65595742814419,413.09414090810725,2044.1316147724542,0.7028849545508373,0.9465884691199846,7.0,dry_forest,tropical,loam,minimal,buffer_zone,mahogany,none,3.682413494809453,621.3100649199467,6.981897429113648,28.256539528744703,6.325148461916763
-53.74725288356535,-21.944750853635874,1,50.34359601323191,2.5283545777301253,0.4480343438180428,4.451606115780088,363.37490486275163,191.70930131740158,2729.3597896390897,0.5850216047972925,8.501257254457107,4.0,mangrove,montane,clay,minimal,buffer_zone,kapok,river,8.841989185768291,282.5172047016734,4.486842166339265,17.036469833286027,6.32142298971144
-70.74227497022706,-43.60716913157467,0,17.563933213139755,2.3440429885283467,0.12004870453814936,7.049725045764514,348.55307290178365,313.64400078138914,2380.0844627358465,0.3246187300322002,5.439953033205126,4.0,cloud_forest,montane,loam,high,unprotected,fig,none,3.7324225526739934,384.9723514629502,0.21318410275040522,8.785327834189898,4.038073504466078
-54.12098799111457,-34.506742218251446,0,28.85625909478405,5.626951068733936,0.7128243797737387,3.5544030429924254,354.80775548308634,311.63120341592384,2384.6148238653627,0.3535366417706357,0.6647077401232944,9.0,tropical_rainforest,subtropical,loam,minimal,protected,mahogany,river,4.531831221956448,204.412679048446,0.6304640016949941,41.307519413466196,3.8275502270830337
-66.45851852341644,-6.7465584384264385,1,73.02753607557193,6.586744752295087,0.5217473870461035,8.420883214474411,309.843682788365,425.6459444831962,3573.915641001377,0.5050168529603238,3.8486827304146805,5.0,cloud_forest,montane,peat,moderate,protected,mahogany,stream,9.17704226820898,647.9443978517854,2.9188460450721996,31.121535477165402,6.886815697995653
-69.88185716230883,-22.022078254414662,1,58.20067972275512,6.666219751632094,0.749439276359211,8.02792292298702,255.9492721030846,420.97219845130644,2433.4241768261463,0.36589545681614166,3.203393564858838,8.0,cloud_forest,tropical,clay,minimal,unprotected,palm,none,10.860818106233525,151.55933176204576,0.0,29.26180493617991,6.448387602433071
-75.14563973249801,-2.20189353815988,1,49.949987414272435,7.688655646483695,0.7666239917310653,7.7555172298257276,415.87744285726524,551.9895660258366,1542.4367154707215,0.5085488237634311,1.2697263479700602,2.0,cloud_forest,tropical,peat,moderate,protected,cecropia,none,8.28448509434695,460.5858834060317,2.2206803548435183,22.872051829173696,6.075454619357066
-39.14510894985758,-4.326871477561745,0,40.07349111012646,5.919713460707814,0.4861765713784052,4.994107657037719,70.55764941016926,356.4477339638533,2792.4837038911005,0.5998989977307201,4.487890487568664,7.0,secondary_forest,temperate,clay,high,unprotected,kapok,river,2.58333985507434,503.8849480129183,0.0014480975344722553,36.849872097630474,5.3417239842042035
-52.77861903978767,-0.28132488700164077,0,51.09052338615488,4.821756185981454,0.2477079347717495,3.904370191107058,299.21270387570604,455.95351435929314,2529.5585381304645,0.6334312929521528,10.0,3.0,secondary_forest,montane,peat,moderate,unprotected,eucalyptus,seasonal,0.7945121130167507,312.95293741132775,5.038819795169204,23.72884411736582,6.1256804125873865
-67.95215739594026,-6.928366823478951,1,56.11304304525933,3.2684623812958935,0.27924708379718377,4.316907282322752,152.25823578008078,133.40405533412977,565.703275263251,0.6469343117194902,8.479883021744884,1.0,cloud_forest,montane,laterite,minimal,protected,bamboo,seasonal,5.539543527524042,469.5017087125769,1.221656327494937,42.23277391255084,3.810979624430179
-59.3148380351259,-12.956596095767907,1,64.81859069087346,8.974014649911332,0.3341765523452403,3.5301102018420316,205.77606543209322,323.2752752960648,2313.2253698016716,0.5978846006455912,4.151257599393018,10.0,tropical_rainforest,temperate,laterite,low,protected,pine,river,8.34607292198536,322.07497101100245,2.866551905377654,27.23387318458427,5.5919649647237275
-76.14908313923516,-7.20442292204504,1,67.7477748551173,7.715731660953665,0.947218569991694,6.189798158220495,227.50973136371795,704.7250161896329,2393.6256516849603,0.6059654659815431,6.120937883796658,8.0,tropical_rainforest,montane,sandy,minimal,protected,kapok,river,9.062299523186592,525.9199047803465,0.4176606761947993,13.860663288651871,4.5624739111121455
-72.69175830540739,-5.029143963338877,1,70.73524996538409,6.602285647676835,0.2982638026436564,3.9617822911963105,53.718377782378354,365.58007696262894,2383.6746954260634,0.4976232371214842,4.072868710233942,9.0,tropical_rainforest,tropical,alluvial,minimal,buffer_zone,mahogany,none,5.26889098284761,201.88877601042685,1.337047264930083,28.219208845979924,8.658849851014786
-69.81584849340106,18.35450127286877,0,36.49566461719407,2.0303218636733975,0.6966693068800442,4.863633524170472,212.81404230120103,328.5469172758473,2375.260793498387,0.6281310659011096,5.959394051444898,1.0,mangrove,subtropical,alluvial,high,protected,mahogany,river,4.984127700972251,295.070531433008,3.127927413955639,21.59203629348759,4.911873842460453
-58.33051192290589,-9.743762865273531,0,28.625912152748885,3.620533847338164,0.3836905682513092,6.562705277718075,347.35038550299197,175.5669934815901,1384.9685743659268,0.5849351813695137,1.8383279641741916,9.0,mangrove,temperate,laterite,high,buffer_zone,eucalyptus,river,3.8916461771021518,140.97883429490682,2.4131246274670586,41.205020611321274,3.011464264146712
-41.962068486401364,-10.122263651552515,0,49.45926255505556,1.6626948345002668,0.6614224803798359,5.492451135172072,445.83866628276655,364.0618280502862,2240.9189072375616,0.5669504635118617,9.89233049776152,2.0,mangrove,subtropical,alluvial,minimal,buffer_zone,mahogany,river,5.285745508903239,400.12138790782956,0.6379561876329584,19.42850637364065,3.486986918614738
-68.57404804888577,-8.63388599674224,1,79.44752850410367,7.082116515130429,0.31602859788228677,6.452186403894574,123.13905376149982,532.4141893474475,2521.503189300772,0.5858219444144771,5.581422612529881,2.0,tropical_rainforest,tropical,clay,minimal,protected,kapok,river,4.423638336635124,464.5806716581647,1.2413166734665118,23.149746349305225,6.79521835150899
-49.038902782821125,-9.354736104620443,0,40.48654297124036,1.666839706901133,0.08111599787190932,3.1304164334236093,120.67460853194488,370.38415462803067,2179.1831217224167,0.8077300833758952,8.262485930814922,1.0,dry_forest,montane,clay,moderate,protected,eucalyptus,stream,7.437992062642768,525.1685264267418,2.1666465378488393,38.06043563830417,3.080290447718128
-65.90356400937266,-5.8945871018115845,1,61.770508380782175,7.709025676067477,0.6523273330662542,6.243617441745368,191.47531899070125,552.6858527064555,1883.825699413292,0.6397257857811585,4.807786667517831,7.0,mangrove,subtropical,loam,minimal,unprotected,kapok,none,9.127635434837291,683.0312277501656,0.37071991288430484,15.950855360592842,6.881532155692497
-70.2313767965672,-14.95384938386514,1,61.97032331650625,8.873522389274587,0.5163449155536664,4.537650677064011,266.4577696027758,557.5695933995203,1935.7090373963122,0.8727707549007527,2.9116073722628295,2.0,cloud_forest,subtropical,sandy,minimal,buffer_zone,cecropia,seasonal,8.756359003031651,215.42199781646076,0.10120441662579516,16.093409374126793,3.336021703206388
-59.16717191616451,-27.94301004050419,1,65.61360234367244,10.0,0.4918886036089094,7.728813230589023,205.25239919590135,483.1949749182144,1741.0346506868545,0.5843319910745083,2.0822946014174724,4.0,cloud_forest,montane,loam,minimal,unprotected,bamboo,river,3.0520921562686874,313.05306113927196,0.5148249765315337,38.67500556408059,6.933249680051981
-63.79052870484912,-17.579774916680506,1,76.28178358973348,4.406112612797265,0.6304536021806155,8.28384108607425,231.4082859801776,377.9752788809821,1996.8422012194455,0.5367025300045933,6.03843842954151,7.0,tropical_rainforest,tropical,clay,minimal,protected,mahogany,seasonal,4.509503580131428,289.2489511485474,3.2440196315653047,14.310240109107356,4.485446436242258
-70.39398722434206,-14.688910606080597,1,53.52580845266749,6.128498163437298,0.6856623555583042,7.49839401637407,312.5977056437007,452.3542054010062,1002.3259210946144,0.2858403501403017,10.0,6.0,tropical_rainforest,subtropical,laterite,minimal,protected,fig,stream,3.6536815023019757,427.6403121443142,0.9635024248868325,33.74327426616364,5.572640343240036
-61.43778015586872,-23.62370427265854,1,66.46660289879416,5.628344618318957,0.3081046663274584,4.335624307593997,149.78045445968937,470.45379429093686,500.0,0.6716863002298105,2.1894145666584883,5.0,tropical_rainforest,tropical,peat,low,protected,bamboo,none,4.797355717291004,561.7495899808439,3.3280383372909923,42.09362332795473,3.441348446344858
-54.620551454377264,-1.9962982821472557,0,56.79854235522246,3.4756848622968413,0.2324344600099241,7.844365693413025,296.19013805140025,204.85837097301035,2659.5987114815093,0.7340772595593201,1.2553982942112094,7.0,dry_forest,tropical,loam,moderate,protected,eucalyptus,stream,7.186118166013351,471.43966325324425,3.807379883374935,23.634267247077226,6.89954352138407
-70.95054663195728,-45.64490104225531,0,46.70255296372864,1.6346715693311373,0.1823333006573912,5.021523290313283,261.0546936630688,107.31907313682593,2256.862118321143,0.7077268862272188,9.233901985218315,5.0,tropical_rainforest,temperate,alluvial,high,protected,pine,seasonal,4.3060041522907575,481.11509401326964,2.397399349686878,5.802525096307061,3.4779689747281126
-64.22996993483706,-31.199696969097293,0,47.251170742580996,4.941417411141904,0.16477978654254125,4.1633908841104255,178.81539444612363,222.32724598046053,1833.5859269130417,0.6983539794382646,5.974072602323625,6.0,secondary_forest,temperate,peat,moderate,buffer_zone,pine,seasonal,1.5472310491306012,452.45873231804154,5.126760706424822,22.279867088180243,4.4816457119149575
-68.89552839309864,-4.6906013627647445,1,66.99587661548136,3.9406398575335606,0.6068466841272235,6.811577622210634,201.96602926574195,366.5110316856444,1485.349414410864,0.4088843844031844,6.822999630198971,9.0,cloud_forest,subtropical,clay,low,unprotected,bamboo,river,5.420074181712331,522.9710751322286,4.850399522816057,17.52880015686956,6.835201232496925
-55.66906237292615,-15.408595465211109,1,90.37420553232057,4.711664298857546,0.456841862363949,6.930379821310849,171.02947054887704,304.63725105095597,3099.045408644078,0.2901881430257228,5.37318056643687,1.0,tropical_rainforest,tropical,clay,low,protected,eucalyptus,stream,6.161088813843252,483.65202725983863,1.1613601399881273,23.267601847669045,6.24014983556345
-53.64274835983449,-5.792472179587214,0,32.698147956955786,1.1021988915768193,0.18929331420173648,4.5122768991550535,10.0,346.1769444416583,1927.1940856903661,0.2478860268235147,1.3358207027946565,3.0,secondary_forest,subtropical,sandy,minimal,buffer_zone,pine,seasonal,7.599911383674865,486.8266013624292,5.459825988898258,31.22047540392733,6.233454043716485
-63.71979061630077,-30.509978397112445,0,54.77907816595551,5.7910956805180795,0.3171001212042236,7.688268927789891,209.06601331141738,300.085974993649,724.9636878484953,0.5357206410437148,5.039645737586528,10.0,dry_forest,temperate,peat,moderate,unprotected,bamboo,seasonal,2.684624425490016,301.534421800078,4.493819645345557,14.149282350510545,6.547210321983762
-71.05625978619939,7.821182042325421,0,51.2719513353649,1.4544264800153872,0.40411930471559854,5.032807517118297,160.6149463876877,259.93773732245154,1359.5375625177342,0.3559599516906839,8.012257115438802,9.0,cloud_forest,montane,sandy,minimal,unprotected,mahogany,seasonal,2.9510866579160777,453.84190516390964,10.0,22.76771550859852,6.440117711745086
-74.3577651039466,9.82088603872385,0,34.544287651674026,2.1944379698687415,0.46780249617066294,5.788359523512833,275.85357401050976,130.7914904096369,2066.5482819758236,0.40227197830325406,10.0,1.0,dry_forest,montane,laterite,low,protected,palm,none,6.533432802434821,498.77520437006893,1.198224396152273,13.591585359110812,4.138170974557916
-45.032240633681916,-12.697382659871982,1,86.21903752395109,3.816353575270389,0.897196502068454,5.185208442440725,271.67078196409716,402.84756212055515,2862.902896909489,0.6800657734979657,10.0,3.0,dry_forest,tropical,loam,minimal,buffer_zone,palm,stream,12.058681307105072,546.1667475228251,0.39366832273720764,17.000958672406675,6.064470185742751
-75.78959063971632,-5.452632372571977,1,65.37380429173655,6.548261535221324,0.6182986429068099,4.972284463770586,230.31928483930528,143.58656790211364,2187.1684308766753,0.44356363031786866,6.2390581202875985,9.0,cloud_forest,tropical,sandy,low,protected,kapok,none,3.0325929361529362,446.7193321393324,3.7131405409046314,33.77573175392287,6.367879146719618
-89.36057426605447,16.4517706690307,0,25.793394079089207,3.64535321955593,0.0,7.616446341181432,194.16995377369278,228.17624496812195,2094.047755559792,0.6795385771517635,4.802203860328871,8.0,cloud_forest,temperate,peat,high,protected,cecropia,seasonal,10.617295343679338,143.58975535708018,2.4069929507932866,9.008402154385909,4.224163944855764
-49.86109382691012,-12.53448971417398,1,74.96568208505067,5.74959629698095,0.336725973706541,4.344771009292684,148.1997749680184,700.6102383284557,3507.7054679276694,0.5356044824356155,4.750310764899889,10.0,cloud_forest,tropical,laterite,high,unprotected,fig,stream,2.778115266697544,397.6484732369069,3.737961644881101,25.835457643964563,7.214576862049826
-39.68136253546441,-10.761143530764672,1,84.95808280502591,2.8192833032407374,0.7423543687309557,7.722855738342836,382.91861234707005,122.75392288571905,2222.392236645658,0.4155405280375336,9.16554396438473,7.0,dry_forest,subtropical,clay,moderate,buffer_zone,mahogany,river,11.809629631086903,406.96980883816445,3.636769106209173,27.475491198923915,4.986134166930883
-57.033451392078774,2.9835320811703645,0,38.1193021238642,1.835120963558277,0.33737768504669063,3.0218532239300613,172.45515346351908,677.8057599927421,2499.623128054924,0.7502941041828066,1.8625254892523952,2.0,mangrove,montane,sandy,moderate,unprotected,fig,stream,3.975425353619249,639.4436411241933,0.13348993209795929,31.13403397958783,3.163738349059825
-62.3579252554636,-5.478261602017638,0,48.254638387997254,1.8187808946714488,0.15796462572025885,5.6557686544962635,331.9996448519673,318.75086513091316,1656.8993293890117,0.9051443590148424,2.8363616170288,2.0,secondary_forest,montane,alluvial,moderate,unprotected,mahogany,seasonal,8.507784699809221,492.49615052169514,2.0410736622525123,29.420024559458497,5.868870838647736
-54.384196684003946,-21.39245265737978,1,92.7119827139867,10.0,0.8035235738372867,7.152957165483086,302.32459804171975,691.1237896102716,2648.8861989874376,0.3846176452872501,1.2419389502234206,1.0,secondary_forest,subtropical,alluvial,moderate,protected,pine,none,9.265535535901066,697.8683514953277,0.0,20.767387858683207,3.4819007457199658
-74.5327828566429,-14.71270966567266,1,71.05303082405568,6.300045087763355,0.48153610308499495,7.166378479169884,238.0894424981715,379.5359454108085,672.525638838159,0.7094048762330121,9.882793171393235,10.0,cloud_forest,temperate,alluvial,moderate,buffer_zone,cecropia,river,7.437439253399788,664.1429200081474,2.6619406053304817,31.790852823945006,3.2091589964775236
-64.35626770969101,-29.950434076146617,1,57.83503497943965,6.587693420781459,0.21171601050863803,7.163983598455765,117.00723185799286,527.8605260777049,635.7717724708784,0.4884724152667998,10.0,6.0,cloud_forest,montane,alluvial,low,protected,mahogany,seasonal,7.763134821361775,355.1131568479867,0.03673930758919746,23.236252744023275,6.82682871741495
-66.02899823375473,-29.278657816081445,1,47.82637718323374,7.926260224162556,0.6648006497900439,7.182084558882245,262.15702326526787,395.09761055660584,3175.2253374654065,0.6541453076959356,5.572982895640431,3.0,tropical_rainforest,tropical,loam,minimal,buffer_zone,kapok,river,9.457075519800828,599.0993333213464,10.0,26.235334686323153,6.197735738324836
-61.29941853146804,2.9068210529034384,0,50.56359493494548,0.5045231207111264,0.4917558601087565,3.0917493822704674,99.36297369859948,50.0,2344.6064041140235,0.7743490155680686,5.048605616354173,3.0,dry_forest,subtropical,loam,moderate,unprotected,bamboo,none,6.717669439914939,0.0,2.859138859070637,14.303782474298666,4.103874594681326
-69.24421537792946,-52.8721664079254,0,61.74897358499593,7.451594779913567,0.08663019039580391,7.9854600880512425,162.98135472747225,454.3199961707923,2870.7943625952807,0.6036033601952674,6.863971054972818,4.0,secondary_forest,temperate,loam,moderate,unprotected,fig,none,4.859983979892192,655.3034925504896,8.47110787381178,29.440380150190254,6.140010708243295
-67.58584204342652,-10.071998781284151,1,52.29629038974767,3.7979087000141636,0.40535697682739097,4.11098380914619,174.5785047313156,361.84309910821275,2271.9891517815404,0.3823376312270562,4.028847184445362,2.0,dry_forest,subtropical,sandy,minimal,buffer_zone,kapok,none,2.043749954854078,481.86104520993274,2.6853672452955903,25.460809849383118,6.707093517523726
-67.18763730394342,-17.681419753756167,1,68.44179291441809,10.0,0.7222878764008873,6.537143804605754,277.09130635579515,510.671178932061,1853.401520209587,0.6682523716010117,5.024109287447366,8.0,mangrove,subtropical,clay,moderate,unprotected,mahogany,seasonal,2.0292930563503613,574.1156821767389,7.3811236650435985,29.47443294131293,3.0275369269898764
-53.81025884405363,-32.09308095732291,0,53.913086088201744,1.0235672205436452,0.0630433804284671,5.791443732187084,142.42165706569912,492.3199108046625,2988.608705551245,0.5171190965279084,4.464550911056309,5.0,mangrove,temperate,loam,low,protected,pine,stream,7.820308146988424,203.81634229680142,5.462453887796521,16.871998974571625,4.324388161672879
-66.06602847972776,-38.07715164880992,0,43.55007121507734,6.104475709133212,0.4779900283825095,5.051568138214689,153.22824567825583,577.1720446637397,2499.1098650044587,0.6695343254392176,2.629330884781236,10.0,dry_forest,montane,sandy,low,buffer_zone,mahogany,none,11.783276706878745,718.5118331101663,1.2806702701622352,17.424079890935197,5.388306872528446
-53.7969956467181,-27.123047012845603,1,89.58980053436395,8.324900981782827,0.5033026865884422,5.127589908156326,164.43946931538792,503.2187946315404,3043.6752514302552,0.35399971609993697,1.2097813052621986,5.0,tropical_rainforest,subtropical,laterite,minimal,buffer_zone,mahogany,river,5.734825344038164,340.57881238250263,5.91564599315274,23.49549739069918,4.143457340906837
-75.03103727695554,4.142901834899736,0,32.358381220835234,1.3260140410487642,0.8200586460344921,3.9504704484404076,19.317720215981325,241.5820220509089,3155.7027573043924,0.25461405322386355,3.632922327872695,3.0,tropical_rainforest,montane,loam,low,unprotected,bamboo,none,3.9032416423722407,569.3899556220485,9.218486547338088,5.0,6.586326698914629
-67.11258285272163,-18.231374151425896,1,60.70358432834374,4.528568932799679,0.5923982129570964,3.9524314592477636,179.0212153129516,405.501196219112,656.804757587336,0.4479594239059625,4.931552516843185,6.0,tropical_rainforest,subtropical,alluvial,minimal,buffer_zone,palm,stream,7.086036233269898,320.6639497094117,8.409144026677778,21.51291938838538,6.656149618360292
-66.21944226916713,-37.94246434599421,0,25.146137023986434,4.725433202717,0.669390777622717,6.643807291661918,226.6184331137471,362.9734726108906,2112.986209976693,0.7169143994226529,2.2788327226141267,2.0,mangrove,montane,loam,minimal,buffer_zone,pine,seasonal,2.8542579247757756,791.6246619958714,2.21835351977544,18.471873097832148,6.742942351533836
-68.56990078393535,-13.420819141415253,1,64.34154440763628,2.8935740285102853,0.3940355896546455,4.16851341054835,314.6631621033155,390.098015115543,2358.8584093393974,0.35704796294647057,10.0,9.0,tropical_rainforest,temperate,peat,moderate,protected,bamboo,river,11.53674342474535,207.95197651205388,10.0,16.63948722807908,3.1290158170306253
-65.89480640737018,-25.068993957574264,1,63.42141885850654,6.371609462188652,0.42682491276319623,6.678140279178476,278.8012715401868,481.89795667708313,1477.5612986112708,0.3190707615249008,3.4206828900417485,7.0,cloud_forest,temperate,peat,high,buffer_zone,cecropia,none,8.354395658222472,647.6335628615184,0.0,50.0,6.722658488080922
