id,price
9088273,2262000
9088274,3900000
9088275,4800000
9088276,4200000
9088277,3870000
9088278,2250000
9088279,4900000
9088280,3063420
9088281,7650000
9088282,3087700
9088283,3900000
9088284,2294500
9088285,2294500
9088286,2294500
9088287,2750000
9088288,6400000
9088289,3534000
9088290,2280000
9088291,2262000
9088292,3800000
9088293,2294500
9088294,7884000
9088295,2700000
9088296,4700000
9088297,3534000
9088298,2100000
9088299,3534000
9088300,2262000
9088301,3300000
9088302,2262000
9088303,7300000
9088304,6500000
9088305,2262000
9088306,4530000
9088307,2262000
9088308,4500000
9088309,2500000
9088310,2262000
9088311,3534000
9088312,2294500
9088313,3534000
9088314,2262000
9088315,17800000
9088316,3370000
9088317,2294500
9088318,4413800
9088319,2300000
9088320,1800000
9088321,2260000
9088322,2300000
9088323,5609998
9088324,2300000
9088325,4050000
9088326,2262000
9088327,2262000
9088328,1300000
9088329,1650000
9088330,6700000
9088331,2618700
9088332,30550000
9088333,4560000
9088334,11750000
9088335,2294500
9088336,6980000
9088337,200000
9088338,2500000
9088339,3190000
9088340,3680000
9088341,5150000
9088342,5900000
9088343,5490000
9088344,2600000
9088345,8800000
9088346,3534000
9088347,3200000
9088348,3800000
9088349,1750000
9088350,1750000
9088351,2262000
9088352,3700000
9088353,3650000
9088354,2580000
9088355,270000
9088356,3850000
9088357,7300000
9088358,1900000
9088359,2262000
9088360,2750000
9088361,3800000
9088362,3534000
9088363,2600000
9088364,2349000
9088365,5100000
9088366,3500000
9088367,2700000
9088368,5400000
9088369,3300000
9088370,3400000
9088371,3950000
9088372,34000000
9088373,6300000
9088374,2700000
9088375,5000000
9088376,3670000
9088377,2262000
9088378,10000000
9088379,2100000
9088380,15000000
9088381,3450000
9088382,2262000
9088383,2262000
9088384,1500000
9088385,5500000
9088386,2262000
9088387,4899000
9088388,4200000
9088389,2480000
9088390,4500000
9088391,5600000
9088392,22000000
9088393,8950000
9088394,1700000
9088395,12000000
9088396,2600000
9088397,9500000
9088398,5700000
9088399,2900000
9088400,4500000
9088401,4272100
9088402,10200000
9088403,3800000
9088404,2599000
9088405,3700000
9088406,2000000
9088407,4900000
9088408,5550000
9088409,6899000
9088410,3400000
9088411,4850000
9088412,3300000
9088413,18089510
9088414,13100000
9088415,2800000
9088416,2000000
9088417,7941240
9088418,4240000
9088419,3190000
9088420,4250000
9088421,3100000
9088422,3000000
9088423,2150000
9088424,3099000
9088425,9900000
9088426,800000
9088427,6100000
9088428,3100000
9088429,2100000
9088430,4050000
9088431,550000
9088432,3900000
9088433,3990000
9088434,3808730
9088435,2590000
9088436,8100000
9088437,2400000
9088438,5500000
9088439,2650000
9088440,3630000
9088441,10500000
9088442,1580000
9088443,5898000
9088444,6200000
9088445,2550000
9088446,7500000
9088447,2450000
9088448,1320000
9088449,4300000
9088450,6760000
9088451,2340000
9088452,4772795
9088453,9890000
9088454,6130000
9088455,6584500
9088456,2040000
9088457,3500000
9088458,5900000
9088459,4976556
9088460,2590000
9088461,2650000
9088462,8000000
9088463,4950000
9088464,1150000
9088465,3757000
9088466,1132000
9088467,4240000
9088468,3050000
9088469,2000000
9088470,4650000
9088471,9300000
9088472,2100000
9088473,3390000
9088474,2870000
9088475,13800000
9088476,9200000
9088477,6500000
9088478,3080000
9088479,3150000
9088480,1300000
9088481,4750000
9088482,4750000
9088483,3150000
9088484,8000000
9088485,12000000
9088486,4520000
9088487,1890000
9088488,5007240
9088489,3700000
9088490,6350000
9088491,4839800
9088492,4798080
9088493,3070000
9088494,71000000
9088495,3000000
9088496,3150000
9088497,1950000
9088498,4756090
9088499,680000
9088500,750000
9088501,3700000
9088502,9000000
9088503,2450000
9088504,4300000
9088505,780000
9088506,7350000
9088507,2800000
9088508,11500000
9088509,3050000
9088510,7500000
9088511,3800000
9088512,1550000
9088513,3290000
9088514,3400000
9088515,6500000
9088516,3290000
9088517,6685800
9088518,5800000
9088519,1700000
9088520,7400000
9088521,2700000
9088522,1350000
9088523,8700000
9088524,30500000
9088525,1400000
9088526,9400000
9088527,2100000
9088528,6344000
9088529,5300000
9088530,3400000
9088531,13360000
9088532,1980000
9088533,2400000
9088534,1980000
9088535,3250000
9088536,1550000
9088537,10950000
9088538,2400000
9088539,3000000
9088540,4300000
9088541,4980000
9088542,2700000
9088543,3650000
9088544,6600000
9088545,2500000
9088546,13000000
9088547,1900000
9088548,4470400
9088549,1600000
9088550,1200000
9088551,7044264
9088552,9522000
9088553,1300000
9088554,7900000
9088555,6200000
9088556,1200000
9088557,6100000
9088558,7200000
9088559,5500000
9088560,2670000
9088561,3750000
9088562,8725000
9088563,10000000
9088564,3200000
9088565,4417854
9088566,8300000
9088567,3950000
9088568,8350000
9088569,15900000
9088570,35000000
9088571,3250000
9088572,9800000
9088573,7250000
9088574,5800000
9088575,3333000
9088576,3100000
9088577,2800000
9088578,3700000
9088579,3812540
9088580,4800000
9088581,1550000
9088582,4300000
9088583,12992320
9088584,3800000
9088585,3390000
9088586,3850000
9088587,2050000
9088588,23000000
9088589,3650000
9088590,2000000
9088591,5200000
9088592,1920000
9088593,3270000
9088594,9300000
9088595,1850000
9088596,3320000
9088597,16900000
9088598,9300000
9088599,2270000
9088600,4100000
9088601,2650000
9088602,3950000
9088603,1900000
9088604,5685400
9088605,4491997
9088606,3808730
9088607,2597150
9088608,3100000
9088609,4150000
9088610,13500000
9088611,1500000
9088612,13500000
9088613,5600000
9088614,4000050
9088615,4200000
9088616,3600000
9088617,3300000
9088618,3100000
9088619,2979500
9088620,2979500
9088621,3500000
9088622,6500000
9088623,15000000
9088624,1999000
9088625,20000000
9088626,2555000
9088627,22000000
9088628,14800000
9088629,25000000
9088630,3150000
9088631,3808730
9088632,2800000
9088633,6990000
9088634,360000
9088635,3640000
9088636,2749000
9088637,5390000
9088638,6500000
9088639,6900000
9088640,7024800
9088641,6750000
9088642,4500000
9088643,1850000
9088644,7600000
9088645,7100000
9088646,9500000
9088647,2250000
9088648,3200000
9088649,1700000
9088650,3730000
9088651,3850000
9088652,4000000
9088653,7154400
9088654,1450000
9088655,1010000
9088656,3850000
9088657,10100000
9088658,2700000
9088659,10450000
9088660,4400000
9088661,12000000
9088662,10850000
9088663,2350000
9088664,3750000
9088665,2988279
9088666,2700000
9088667,3600000
9088668,3900000
9088669,1500000
9088670,4600000
9088671,5900000
9088672,27490000
9088673,8050000
9088674,5600000
9088675,3995920
9088676,2150000
9088677,1750000
9088678,3400000
9088679,4700000
9088680,3600000
9088681,3100000
9088682,1700000
9088683,2500000
9088684,12500000
9088685,50000000
9088686,2310000
9088687,2000000
9088688,1620000
9088689,3550000
9088690,4245000
9088691,2700000
9088692,2120000
9088693,4590000
9088694,3950000
9088695,15000000
9088696,2000000
9088697,21000000
9088698,3850000
9088699,4238640
9088700,2445000
9088701,12000000
9088702,4350000
9088703,4410000
9088704,21300000
9088705,5440000
9088706,2730000
9088707,2000000
9088708,6703673
9088709,4099000
9088710,6300000
9088711,2980000
9088712,3990000
9088713,1790000
9088714,3400000
9088715,6000000
9088716,2580000
9088717,2980000
9088718,3850000
9088719,3890000
9088720,2066752
9088721,3900000
9088722,2950000
9088723,2230000
9088724,2500000
9088725,3150000
9088726,2250000
9088727,4100000
9088728,4160000
9088729,2560000
9088730,3570000
9088731,4350000
9088732,4650000
9088733,6500000
9088734,6600000
9088735,4500000
9088736,3600000
9088737,3100000
9088738,6250000
9088739,4100000
9088740,11900000
9088741,2980000
9088742,4500000
9088743,3500000
9088744,1800000
9088745,6300000
9088746,4800000
9088747,4330000
9088748,2800000
9088749,8900000
9088750,5500000
9088751,1350000
9088752,1800000
9088753,3800000
9088754,3070000
9088755,2141852
9088756,4500000
9088757,13250000
9088758,2350000
9088759,1690000
9088760,4750000
9088761,1650000
9088762,3900000
9088763,4200000
9088764,2100000
9088765,7190000
9088766,2600000
9088767,2050000
9088768,16000000
9088769,2550000
9088770,3700000
9088771,3800000
9088772,670000
9088773,3500000
9088774,6950000
9088775,72846208
9088776,3500000
9088777,3900000
9088778,66460792
9088779,65475572
9088780,78805169
9088781,73582257
9088782,6248000
9088783,2450000
9088784,10100000
9088785,11000000
9088786,2206024
9088787,4594066
9088788,1900000
9088789,18500000
9088790,11000000
9088791,7600000
9088792,5500000
9088793,1050000
9088794,20700000
9088795,4800000
9088796,2150000
9088797,2190000
9088798,1380000
9088799,4320723
9088800,5000000
9088801,3900000
9088802,6900000
9088803,3200000
9088804,4650000
9088805,2550000
9088806,5500000
9088807,1420000
9088808,13990000
9088809,2650000
9088810,3500000
9088811,4500000
9088812,1550000
9088813,5500000
9088814,1350000
9088815,2050000
9088816,6500000
9088817,5900000
9088818,660000
9088819,2450000
9088820,4579858
9088821,1220000
9088822,5500000
9088823,4806525
9088824,6600000
9088825,26900000
9088826,3371000
9088827,3750000
9088828,3850000
9088829,5500000
9088830,8500000
9088831,6450000
9088832,1450000
9088833,2350000
9088834,13300000
9088835,4500000
9088836,11990000
9088837,4300000
9088838,8545560
9088839,3299000
9088840,4967250
9088841,1650000
9088842,2050000
9088843,3000000
9088844,10000000
9088845,8150000
9088846,4350000
9088847,4627956
9088848,1790000
9088849,1600000
9088850,5600000
9088851,3200000
9088852,1650000
9088853,9400000
9088854,2500000
9088855,4280000
9088856,4850000
9088857,1300000
9088858,4610975
9088859,19090000
9088860,4200000
9088861,4200000
9088862,9650000
9088863,2640000
9088864,2700000
9088865,2900000
9088866,2100000
9088867,3280000
9088868,1650000
9088869,6000000
9088870,2240000
9088871,12700000
9088872,2150000
9088873,2550000
9088874,28000000
9088875,2800000
9088876,2800000
9088877,11500000
9088878,3999000
9088879,4900000
9088880,2200000
9088881,7200000
9088882,5500000
9088883,1600000
9088884,6450000
9088885,6200000
9088886,2650000
9088887,3050000
9088888,1450000
9088889,3590000
9088890,12992320
9088891,2900000
9088892,2600000
9088893,4950000
9088894,3360000
9088895,4900000
9088896,2950000
9088897,3900000
9088898,10700000
9088899,2500000
9088900,2500000
9088901,7399000
9088902,5916199
9088903,300000
9088904,1835000
9088905,3090000
9088906,9200000
9088907,4500000
9088908,1900000
9088909,25500000
9088910,5350000
9088911,11000000
9088912,27500000
9088913,3050000
9088914,23000000
9088915,49850000
9088916,49000000
9088917,36500000
9088918,48500000
9088919,22800000
9088920,22800000
9088921,46700000
9088922,10000000
9088923,2950000
9088924,3995100
9088925,2300000
9088926,10500000
9088927,5500000
9088928,25900000
9088929,2100000
9088930,24900000
9088931,1300000
9088932,10100000
9088933,6300000
9088934,5650000
9088935,2550000
9088936,2800000
9088937,3250000
9088938,5590000
9088939,4200000
9088940,6950000
9088941,600000
9088942,3100004
9088943,3600000
9088944,8500000
9088945,3400000
9088946,1550000
9088947,3700000
9088948,17700000
9088949,4100000
9088950,9000000
9088951,7500000
9088952,8500000
9088953,3800000
9088954,1250000
9088955,41000000
9088956,2368001
9088957,15687000
9088958,86999999
9088959,9225000
9088960,2400000
9088961,2796000
9088962,3524488
9088963,2600000
9088964,2460000
9088965,6300000
9088966,3250000
9088967,3070000
9088968,4000000
9088969,6650000
9088970,3700168
9088971,160000000
9088972,5950000
9088973,8800000
9088974,4100000
9088975,4414740
9088976,2050000
9088977,6700000
9088978,3050000
9088979,2050000
9088980,3600000
9088981,5100000
9088982,10000000
9088983,2250000
9088984,3970000
9088985,11300000
9088986,1750000
9088987,3200000
9088988,5629858
9088989,650000
9088990,5000000
9088991,3050000
9088992,3500000
9088993,5800000
9088994,3500000
9088995,6200000
9088996,8400000
9088997,4000000
9088998,2300000
9088999,4772274
9089000,7620000
9089001,2050000
9089002,5500000
9089003,5100000
9089004,4320000
9089005,2910000
9089006,2920000
9089007,4100000
9089008,6300000
9089009,2970000
9089010,4385748
9089011,8450000
9089012,8200000
9089013,4500000
9089014,16700000
9089015,4443733
9089016,13600000
9089017,1400000
9089018,4750000
9089019,26500000
9089020,45000000
9089021,18000000
9089022,2050000
9089023,3475000
9089024,5511342
9089025,15200000
9089026,13150000
9089027,13300000
9089028,4500000
9089029,3490000
9089030,3450000
9089031,2730000
9089032,4847480
9089033,1900000
9089034,2800000
9089035,2050000
9089036,24000000
9089037,4200000
9089038,2192500
9089039,3000000
9089040,3500002
9089041,2000000
9089042,1850000
9089043,3460000
9089044,4550000
9089045,2850000
9089046,1150000
9089047,10800000
9089048,1900000
9089049,4676038
9089050,8250000
9089051,13500000
9089052,800000
9089053,5100000
9089054,6150000
9089055,5899000
9089056,4700000
9089057,3950000
9089058,1300000
9089059,8600000
9089060,4770000
9089061,5000000
9089062,5300000
9089063,3400000
9089064,1700000
9089065,11601000
9089066,2590000
9089067,2300000
9089068,4870000
9089069,2000000
9089070,1550000
9089071,3300000
9089072,6050000
9089073,11600000
9089074,2550000
9089075,2140000
9089076,710000
9089077,25650000
9089078,17049500
9089079,20940000
9089080,17049500
9089081,21289000
9089082,11500000
9089083,9990000
9089084,600000
9089085,5800000
9089086,2340000
9089087,3150000
9089088,9200000
9089089,1740000
9089090,5350000
9089091,1700000
9089092,4400000
9089093,4500000
9089094,5499000
9089095,2150000
9089096,3900000
9089097,3300000
9089098,1100000
9089099,3690000
9089100,1945000
9089101,2555000
9089102,5800000
9089103,3890000
9089104,1690000
9089105,9800000
9089106,11000000
9089107,6000000
9089108,16500000
9089109,3700000
9089110,4500000
9089111,1850000
9089112,5200000
9089113,3580000
9089114,4150000
9089115,3590000
9089116,7600000
9089117,2700000
9089118,580000
9089119,2900000
9089120,4800000
9089121,3400000
9089122,3150000
9089123,2400000
9089124,4100000
9089125,1200000
9089126,6200000
9089127,4100000
9089128,5600000
9089129,4891655
9089130,4320000
9089131,1560000
9089132,3930000
9089133,1560000
9089134,7600000
9089135,2000000
9089136,10800000
9089137,3000000
9089138,4200000
9089139,3120000
9089140,2450000
9089141,4150000
9089142,3850000
9089143,3260000
9089144,3995100
9089145,5938091
9089146,4096960
9089147,7400000
9089148,9450000
9089149,14100000
9089150,5350000
9089151,6444830
9089152,2500000
9089153,250000
9089154,4400000
9089155,6805304
9089156,6543092
9089157,4200000
9089158,3600000
9089159,4400000
9089160,4300000
9089161,2920000
9089162,4500000
9089163,8400000
9089164,2990000
9089165,12000000
9089166,2796000
9089167,7300000
9089168,3130000
9089169,2359000
9089170,3845350
9089171,1120131
9089172,6450000
9089173,6000000
9089174,2300000
9089175,3400000
9089176,5000000
9089177,6329000
9089178,1650000
9089179,3700000
9089180,18500000
9089181,4000000
9089182,2290000
9089183,3860000
9089184,24600000
9089185,5250000
9089186,3850000
9089187,4200000
9089188,4990000
9089189,18800000
9089190,3200000
9089191,1630000
9089192,1690000
9089193,2450000
9089194,5750000
9089195,2650000
9089196,5483394
9089197,8769280
9089198,4200000
9089199,1650000
9089200,11300000
9089201,5600000
9089202,19500000
9089203,20799000
9089204,9900000
9089205,2750000
9089206,1570000
9089207,2988279
9089208,11500000
9089209,4100000
9089210,3700000
9089211,5100000
9089212,15000000
9089213,1150000
9089214,800000
9089215,3350000
9089216,5950000
9089217,3100000
9089218,4500000
9089219,3000000
9089220,6300000
9089221,3870000
9089222,6550000
9089223,5800000
9089224,5200000
9089225,24300000
9089226,5510000
9089227,8200000
9089228,1670000
9089229,5500000
9089230,4250000
9089231,4550000
9089232,2600000
9089233,10100000
9089234,4900000
9089235,3300000
9089236,1700000
9089237,4450000
9089238,5843200
9089239,3500000
9089240,780000
9089241,11000000
9089242,3500000
9089243,2800000
9089244,6600000
9089245,1160000
9089246,1900000
9089247,4900000
9089248,6700000
9089249,3120000
9089250,4600000
9089251,11200000
9089252,1400000
9089253,5000000
9089254,5600000
9089255,9300000
9089256,3700000
9089257,9000000
9089258,18590000
9089259,27300000
9089260,4050000
9089261,8000000
9089262,9600000
9089263,13800000
9089264,7290000
9089265,1350000
9089266,5240300
9089267,1700000
9089268,3270000
9089269,2290000
9089270,1700000
9089271,8243200
9089272,4000000
9089273,2900000
9089274,4480000
9089275,4900000
9089276,7163800
9089277,5800000
9089278,6300000
9089279,2300000
9089280,4660054
9089281,36439758
9089282,2799000
9089283,9472140
9089284,3150000
9089285,6500000
9089286,2800000
9089287,3060000
9089288,4900000
9089289,4200000
9089290,4500000
9089291,3700000
9089292,5300000
9089293,6100000
9089294,8400000
9089295,12500000
9089296,4390000
9089297,13600000
9089298,4530144
9089299,5600000
9089300,3000000
9089301,22500000
9089302,8500000
9089303,5262400
9089304,10500000
9089305,6400000
9089306,7700000
9089307,3999999
9089308,27900000
9089309,7700000
9089310,850000
9089311,8400000
9089312,6400000
9089313,950000
9089314,35000000
9089315,12500000
9089316,23220540
9089317,4300000
9089318,7163800
9089319,4200000
9089320,700200
9089321,2800000
9089322,1850000
9089323,4150176
9089324,4800000
9089325,4600000
9089326,2590000
9089327,7150000
9089328,4130000
9089329,3070000
9089330,980000
9089331,4500000
9089332,4190000
9089333,15200000
9089334,4200000
9089335,32000000
9089336,2350000
9089337,1900000
9089338,6990000
9089339,6837389
9089340,7220000
9089341,2700000
9089342,10700000
9089343,4000000
9089344,3152240
9089345,6227531
9089346,3500000
9089347,2050000
9089348,2500000
9089349,8199000
9089350,2270000
9089351,6350000
9089352,2670000
9089353,3300000
9089354,3700000
9089355,1500000
9089356,3425000
9089357,1600000
9089358,8243200
9089359,5200000
9089360,4990000
9089361,13500000
9089362,10850000
9089363,11050216
9089364,12650441
9089365,9200000
9089366,2400000
9089367,9600000
9089368,2550000
9089369,5550377
9089370,2800000
9089371,1600000
9089372,3493500
9089373,1400000
9089374,1730000
9089375,6000000
9089376,2850000
9089377,2500000
9089378,4200000
9089379,4600000
9089380,3950000
9089381,2400000
9089382,1900000
9089383,1990000
9089384,1700000
9089385,5150000
9089386,4500000
9089387,6200000
9089388,950000
9089389,1740000
9089390,2290000
9089391,3200000
9089392,725000
9089393,1850000
9089394,6900000
9089395,2300000
9089396,4200000
9089397,1200000
9089398,3845600
9089399,5300000
9089400,2600000
9089401,700000
9089402,2650000
9089403,170312016
9089404,5325000
9089405,3850000
9089406,7611200
9089407,1550000
9089408,2300000
9089409,5500000
9089410,3100000
9089411,4250000
9089412,3300000
9089413,6851241
9089414,3550000
9089415,2950000
9089416,16000000
9089417,3980000
9089418,3100000
9089419,660000
9089420,4087000
9089421,3300000
9089422,8000000
9089423,5900000
9089424,5550238
9089425,13300000
9089426,5250000
9089427,1700000
9089428,5945000
9089429,15865000
9089430,2050000
9089431,2980000
9089432,2980000
9089433,2796000
9089434,5795442
9089435,7050750
9089436,5402000
9089437,3000000
9089438,79000000
9089439,5500000
9089440,6000000
9089441,2350000
9089442,1670000
9089443,5753000
9089444,1450000
9089445,8950000
9089446,6000000
9089447,16800000
9089448,10750000
9089449,29400000
9089450,4190000
9089451,5500000
9089452,1810000
9089453,14800000
9089454,2750000
9089455,2810000
9089456,11000000
9089457,12300000
9089458,2050000
9089459,400000
9089460,3300000
9089461,2100000
9089462,44900000
9089463,3500000
9089464,4100000
9089465,2200000
9089466,90000000
9089467,3200000
9089468,1980000
9089469,63000000
9089470,5300000
9089471,3550000
9089472,8750000
9089473,10000000
9089474,7000000
9089475,10900000
9089476,5800000
9089477,20550000
9089478,1320000
9089479,11300000
9089480,1210000
9089481,5800000
9089482,2450000
9089483,5700000
9089484,2450000
9089485,3100000
9089486,3565000
9089487,7000000
9089488,10500000
9089489,13350000
9089490,4200000
9089491,2400000
9089492,4360000
9089493,9400000
9089494,4600000
9089495,3320000
9089496,3800000
9089497,2210000
9089498,10500000
9089499,5100000
9089500,3520000
9089501,21500000
9089502,1450000
9089503,3100000
9089504,4191520
9089505,9700000
9089506,5300000
9089507,5150000
9089508,2650000
9089509,2050000
9089510,999000
9089511,5200000
9089512,2400000
9089513,4642092
9089514,5200000
9089515,4800000
9089516,3800000
9089517,3260000
9089518,4950000
9089519,5700000
9089520,3800000
9089521,4177200
9089522,4809938
9089523,4968478
9089524,5828116
9089525,2830000
9089526,4500000
9089527,3852761
9089528,3050000
9089529,1700000
9089530,35850000
9089531,13500000
9089532,2750000
9089533,7500000
9089534,5100000
9089535,9100000
9089536,10500000
9089537,5300000
9089538,3650000
9089539,5700000
9089540,7000000
9089541,3900000
9089542,2000000
9089543,5690000
9089544,2050000
9089545,2200000
9089546,8389000
9089547,1500000
9089548,6500000
9089549,3190000
9089550,7500000
9089551,3900000
9089552,2650000
9089553,5150000
9089554,3000000
9089555,5850000
9089556,8073777
9089557,2730000
9089558,4603907
9089559,6123191
9089560,5343284
9089561,8503238
9089562,6376405
9089563,6576089
9089564,8200000
9089565,2100000
9089566,3600000
9089567,3150000
9089568,1980000
9089569,4600000
9089570,6095000
9089571,1150000
9089572,3800000
9089573,3900000
9089574,3500000
9089575,2300000
9089576,9027000
9089577,1000000
9089578,1950000
9089579,2000000
9089580,4440000
9089581,13666667
9089582,3032600
9089583,1230000
9089584,8354000
9089585,8052000
9089586,8263400
9089587,8505000
9089588,8142600
9089589,3850000
9089590,1850000
9089591,2300000
9089592,3000000
9089593,1900000
9089594,3500000
9089595,3550000
9089596,5550000
9089597,4200000
9089598,3800000
9089599,10800000
9089600,2500000
9089601,1350000
9089602,4500004
9089603,5340000
9089604,3900000
9089605,2500000
9089606,3900000
9089607,4500000
9089608,2270000
9089609,7999000
9089610,16900000
9089611,4500000
9089612,2400000
9089613,3900000
9089614,8000000
9089615,5550000
9089616,3150000
9089617,4854380
9089618,4999999
9089619,4550000
9089620,1875500
9089621,5270940
9089622,5230080
9089623,450000
9089624,3770000
9089625,4000000
9089626,200000
9089627,4781790
9089628,2750000
9089629,2800000
9089630,5059200
9089631,17900000
9089632,4891100
9089633,3100000
9089634,4980150
9089635,4994430
9089636,12192000
9089637,4450000
9089638,5453820
9089639,5239000
9089640,11800000
9089641,11100000
9089642,5060560
9089643,4938300
9089644,4869170
9089645,4200000
9089646,6000000
9089647,4641400
9089648,4200000
9089649,8000000
9089650,2830000
9089651,5453820
9089652,2000000
9089653,3309000
9089654,6950000
9089655,3200000
9089656,4300000
9089657,7300000
9089658,4850000
9089659,3100000
9089660,14850000
9089661,5600000
9089662,5700000
9089663,5056900
9089664,4642080
9089665,1680000
9089666,5750000
9089667,5200000
9089668,2260000
9089669,3800000
9089670,8200000
9089671,4560000
9089672,2450000
9089673,1800000
9089674,8900000
9089675,2240000
9089676,4650000
9089677,3300000
9089678,2550000
9089679,2350000
9089680,4560000
9089681,4500000
9089682,4894640
9089683,2950000
9089684,4980150
9089685,9000000
9089686,1500000
9089687,5851830
9089688,4894640
9089689,1950000
9089690,2700000
9089691,3000000
9089692,3690000
9089693,6100000
9089694,2650000
9089695,1450000
9089696,950000
9089697,2700000
9089698,18005000
9089699,2350000
9089700,4450000
9089701,5400000
9089702,3145000
9089703,1500000
9089704,4250000
9089705,3700000
9089706,1200000
9089707,25300000
9089708,2800000
9089709,3090000
9089710,2670000
9089711,12500000
9089712,4010000
9089713,15000000
9089714,3550000
9089715,1550000
9089716,1900000
9089717,3550000
9089718,3150000
9089719,3200000
9089720,3350000
9089721,2700000
9089722,7257000
9089723,3570000
9089724,8700000
9089725,2560000
9089726,3030000
9089727,4800000
9089728,2980000
9089729,1950000
9089730,1300000
9089731,2700000
9089732,6900000
9089733,4500000
9089734,15000000
9089735,7600000
9089736,350000
9089737,2350000
9089738,2590000
9089739,1850000
9089740,5450000
9089741,8000000
9089742,3000000
9089743,3500000
9089744,750000
9089745,1700000
9089746,3000030
9089747,2100000
9089748,59598456
9089749,2600000
9089750,3700000
9089751,3300000
9089752,2300000
9089753,2170000
9089754,2600000
9089755,1280000
9089756,1400000
9089757,5350000
9089758,3199999
9089759,9550000
9089760,2570000
9089761,1580000
9089762,6200000
9089763,3000000
9089764,17500000
9089765,7450000
9089766,5900000
9089767,13000000
9089768,1800000
9089769,8500000
9089770,15300000
9089771,13600000
9089772,3350000
9089773,4250000
9089774,4623000
9089775,5454900
9089776,3900000
9089777,5900000
9089778,8600000
9089779,5400000
9089780,8249999
9089781,3780000
9089782,3400000
9089783,27000000
9089784,7725000
9089785,5470000
9089786,10950000
9089787,1550000
9089788,2650000
9089789,4950000
9089790,1350000
9089791,4300000
9089792,2820000
9089793,1900000
9089794,3000000
9089795,3999000
9089796,15721500
9089797,1870000
9089798,2300000
9089799,11500000
9089800,5750000
9089801,2700000
9089802,1430000
9089803,970000
9089804,4100000
9089805,1409100
9089806,1433550
9089807,7500000
9089808,4350000
9089809,3200000
9089810,2900000
9089811,2510000
9089812,750000
9089813,10250000
9089814,4370832
9089815,730000
9089816,6595000
9089817,3850000
9089818,4350000
9089819,5500000
9089820,25000000
9089821,4570000
9089822,4700000
9089823,2090000
9089824,7000000
9089825,6500000
9089826,8300000
9089827,4790760
9089828,8100000
9089829,3800000
9089830,3000000
9089831,6340125
9089832,3200000
9089833,3200000
9089834,7670000
9089835,5600000
9089836,5200000
9089837,4800000
9089838,850000
9089839,5800000
9089840,2600000
9089841,3670000
9089842,2500000
9089843,11300000
9089844,2520000
9089845,9800000
9089846,3650000
9089847,2900000
9089848,1640000
9089849,1050000
9089850,1850000
9089851,1706832
9089852,1750000
9089853,4250000
9089854,3850000
9089855,4200000
9089856,3960000
9089857,2500000
9089858,1050000
9089859,12900000
9089860,6150000
9089861,1950000
9089862,3000000
9089863,4590000
9089864,470000
9089865,3550000
9089866,9600000
9089867,1900000
9089868,6973739
9089869,3100000
9089870,12300000
9089871,9400000
9089872,2100000
9089873,8025620
9089874,4550000
9089875,23500000
9089876,1160000
9089877,3600000
9089878,9300000
9089879,8500000
9089880,3850000
9089881,3600000
9089882,2663640
9089883,5200000
9089884,3200000
9089885,1805650
9089886,3450000
9089887,1150000
9089888,4350000
9089889,4200000
9089890,15600000
9089891,2500000
9089892,7750000
9089893,3250000
9089894,2150000
9089895,6200000
9089896,3850000
9089897,1700000
9089898,11000000
9089899,2600000
9089900,3780000
9089901,12990000
9089902,7800000
9089903,3500000
9089904,3150000
9089905,4800000
9089906,19000000
9089907,850000
9089908,3100000
9089909,4300000
9089910,7600000
9089911,5300000
9089912,6700000
9089913,4030000
9089914,9500000
9089915,950000
9089916,4489900
9089917,4080000
9089918,4489900
9089919,4489900
9089920,5900000
9089921,5470000
9089922,12500000
9089923,3110000
9089924,1900000
9089925,2480000
9089926,16000000
9089927,5800000
9089928,6790000
9089929,5000000
9089930,3500000
9089931,3950000
9089932,19000000
9089933,2000000
9089934,2050000
9089935,5100000
9089936,1680000
9089937,33000000
9089938,2970000
9089939,4150000
9089940,2750000
9089941,1950000
9089942,4700000
9089943,1610000
9089944,11350575
9089945,7126020
9089946,2300000
9089947,6575310
9089948,2850000
9089949,9700000
9089950,5390080
9089951,4957540
9089952,10200000
9089953,4199000
9089954,1250000
9089955,14000000
9089956,1950000
9089957,5112995
9089958,55000000
9089959,32000000
9089960,18075000
9089961,3050000
9089962,9800000
9089963,6250000
9089964,18800000
9089965,13600000
9089966,13600000
9089967,3650000
9089968,2750000
9089969,3500000
9089970,9000000
9089971,6425100
9089972,2550000
9089973,5350000
9089974,2950000
9089975,5600000
9089976,5100000
9089977,2482450
9089978,2750000
9089979,2458500
9089980,1749000
9089981,2600000
9089982,143674700
9089983,650000
9089984,6199000
9089985,3300000
9089986,5300000
9089987,7085000
9089988,3190000
9089989,9100000
9089990,12400000
9089991,1500000
9089992,3550000
9089993,2350000
9089994,3000000
9089995,1900000
9089996,8700000
9089997,5500000
9089998,2540000
9089999,1100000
9090000,1000000
9090001,3000000
9090002,33300000
9090003,1000000
9090004,159299800
9090005,154879040
9090006,186790500
9090007,15600000
9090008,3150002
9090009,2100000
9090010,3654000
9090011,106000000
9090012,3030000
9090013,9300000
9090014,8900000
9090015,17750000
9090016,3590000
9090017,4750000
9090018,33200000
9090019,24760000
9090020,1700000
9090021,10300000
9090022,3950000
9090023,8450000
9090024,11500000
9090025,8300000
9090026,5100000
