id,date,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id,price
1770,2021-01-01,2,2,2,40,5.5,60.6337251,30.1377633,4,0,188732,412922,47,2123367,1400000
1771,2021-01-01,2,5,2,52,12,44.7912952,37.4022055,0,0,353407,297635,23,1654822,3999999
1772,2021-01-01,17,29,2,53.8,-100,59.8897014,30.3432766,3,2,196006,201308,78,2377151,6436632
1773,2021-01-01,2,9,1,11.8,0,56.034335,92.818741,0,0,660048,,24,,630000
1774,2021-01-01,5,9,2,50.7,9.3,51.653656,35.689014,0,0,307250,,46,,3200000
1775,2021-01-01,5,5,1,18,0,56.0030236,92.8028725,4,0,660100,538755,24,2356588,1100000
1776,2021-01-01,6,8,2,58,13.9,59.971821,30.259436,4,2,,,78,,19630584
1777,2021-01-01,9,16,3,114,17.2,50.5726462,36.5613319,5,2,308019,,31,,5007000
1778,2021-01-01,12,24,2,57,-100,60.0345782,30.2279265,3,2,190000,516443,78,1064258,7908928
1779,2021-01-01,4,24,-1,28,-100,60.0345782,30.2279265,3,2,190000,516443,78,1064258,4136780
1780,2021-01-01,19,24,-1,22,-100,60.0345782,30.2279265,3,2,190000,516443,78,1064258,3570120
1781,2021-01-01,4,6,1,41,11,44.742731,37.735063,3,0,353960,354739,23,2169351,3400000
1782,2021-01-01,3,5,-1,18,0,55.79036,49.1744963,4,0,420073,123585,16,1063921,1600000
1783,2021-01-01,20,29,-1,27.9,-100,59.8897014,30.3432766,3,2,196006,201308,78,2377151,3823670
1784,2021-01-01,8,9,4,80,-100,57.1188402,65.5677816,2,0,625016,450441,72,1193005,5255000
1785,2021-01-01,3,6,3,63.8,7.3,51.8515456,107.578906,2,0,670024,,3,,3990000
1786,2021-01-01,16,17,2,64,12.3,56.007554,37.446803,3,0,141732,335824,50,1287744,7600000
1787,2021-01-01,5,10,-1,29,0,54.9248176,82.9820507,4,0,630501,,54,1110901,2300000
1788,2021-01-01,9,10,3,83,14,59.84211,30.250588,3,2,,,78,,12135050
1789,2021-01-01,5,16,2,76.6,20,44.7304147,37.7483113,3,0,353907,568636,23,1796215,4100000
1790,2021-01-01,2,5,2,47.9,-100,51.339928,128.15001,4,0,676455,,28,,3000000
1791,2021-01-01,14,25,2,55.6,20.8,55.5338383,37.6128481,0,2,142720,311601,50,2725445,5960320
1792,2021-01-01,24,33,-1,20.4,-100,55.8869181,37.5341364,3,2,127644,536173,77,2213142,5691600
1793,2021-01-01,12,12,4,73,10,52.612605,39.537533,4,0,398042,,48,,3200000
1794,2021-01-01,6,16,1,37.5,0,55.105965,82.94472,4,0,630061,138256,54,2670738,3370000
1795,2021-01-01,9,10,3,63.8,11.7,44.680372,37.78536,2,0,353925,,23,,4850000
1796,2021-01-01,3,3,4,89,9.1,55.797023,49.1721285,4,0,420061,426011,16,2784858,6150000
1797,2021-01-01,3,10,1,39,11,51.5103492,45.9458001,0,0,410000,,64,,1650000
1798,2021-01-01,18,20,2,57,9.2,54.6254445,39.7358609,3,2,390000,,62,2390824,2880000
1799,2021-01-01,17,25,2,59.7,20.7,55.5338383,37.6128481,0,2,142720,311601,50,2725445,6340140
1800,2021-01-01,8,9,3,83.7,0,55.0345354,73.7252011,0,0,644529,456655,55,2059483,1716000
1801,2021-01-01,3,5,1,24.3,-100,56.756231,60.6093068,4,0,620103,510050,66,2465302,1730000
1802,2021-01-01,4,5,3,73.4,9,60.470121,29.364238,2,0,188861,,47,,2000000
1803,2021-01-01,10,13,1,44,0,43.4455933,39.9140108,0,0,354340,141836,23,2774721,6600000
1804,2021-01-01,8,25,2,55.6,20.8,55.5338383,37.6128481,0,2,142720,311601,50,2725445,5993680
1805,2021-01-01,1,10,1,42.3,0,53.245777,45.006187,2,0,440015,,58,,1747000
1806,2021-01-01,5,9,1,34,5.6,55.415171,37.5308421,0,0,142114,,50,,4450000
1807,2021-01-01,1,6,2,54.5,12.4,55.9105782,37.7363579,0,2,141000,,50,2585216,5472040
1808,2021-01-01,19,28,2,82,-100,55.75396,37.620393,3,2,,,77,1703143,24990000
1809,2021-01-01,10,16,-1,31.3,0,44.679372,37.773349,3,2,353925,,23,,2100000
1810,2021-01-01,1,10,2,50.6,10.8,53.1059263,45.0716819,0,2,440513,,58,1168236,2479400
1811,2021-01-01,2,12,1,40.53,11.49,44.679372,37.773349,3,2,353925,,23,,2800000
1812,2021-01-01,7,14,3,101,15,57.1602321,65.5601046,0,0,625002,,72,,8980000
1813,2021-01-01,3,10,3,81,15,54.6254445,39.7358609,3,2,390000,,62,2390824,3860000
1814,2021-01-01,7,26,1,26,4.4,54.6254445,39.7358609,3,2,390000,,62,2390824,1623000
1815,2021-01-01,4,4,2,52,9,50.6362771,36.4743284,5,0,308511,273516,31,2138282,2920000
1816,2021-01-01,1,5,2,47,5,47.117207,39.748413,4,0,346887,427506,61,1066983,2350000
1817,2021-01-01,4,27,1,43.4,19.8,54.6254445,39.7358609,3,2,390000,,62,2390824,2471359
1818,2021-01-01,2,5,3,50.9,0,44.593533,40.112544,0,0,385012,,1,,2700000
1819,2021-01-01,4,4,1,40,-100,47.1337007,39.7230021,4,0,346892,,61,,2500000
1820,2021-01-01,3,3,3,77,9,60.7093338,28.7592694,6,0,188800,176806,47,1748664,7899000
1821,2021-01-01,14,25,2,65.6,11.3,55.5338383,37.6128481,0,2,142720,311601,50,2725445,6796160
1822,2021-01-01,8,25,1,39.3,18.1,55.5338383,37.6128481,0,2,142720,311601,50,2725445,4936080
1823,2021-01-01,2,16,3,73.5,-100,56.018621,37.8659058,3,2,,,50,1332791,7495050
1824,2021-01-01,2,9,1,33,8,51.809703,55.107097,0,0,,226804,56,1281544,1690000
1825,2021-01-01,4,5,2,41.11,5.28,55.83931,49.094404,1,0,420057,174186,16,1061871,3300000
1826,2021-01-01,17,41,3,74,10,55.75396,37.620393,3,2,,,77,1703143,22200000
1827,2021-01-01,2,4,3,60,7,47.1068576,39.4256182,4,0,,302700,61,2498246,3300000
1828,2021-01-01,2,4,1,30,10,43.2696933,45.6549541,4,0,364046,518830,20,1076264,1399000
1829,2021-01-01,3,5,2,46.1,-100,56.82039,60.637352,4,0,620100,,66,,3930000
1830,2021-01-01,4,6,2,77,14,44.575666,33.439553,0,0,299058,,92,,6850000
1831,2021-01-01,3,5,3,62.5,8.6,53.06645,158.59425,2,0,683902,,41,,6500000
1832,2021-01-01,16,17,2,64,12.8,56.005712,37.448518,0,0,141732,335824,50,1411269,7600000
1833,2021-01-01,4,10,4,110,-100,52.590996,39.564453,2,0,398024,,48,,5500000
1834,2021-01-01,20,33,3,86.6,26.6,55.75396,37.620393,3,2,,,77,1703143,17172780
1835,2021-01-01,3,18,1,34.4,-100,55.75396,37.620393,3,2,,,77,1703143,8700000
1836,2021-01-01,4,18,2,58,10.7,55.75396,37.620393,4,2,,,77,1703143,8550000
1837,2021-01-01,6,10,2,43.9,6.2,53.342163,83.65321,2,0,656067,,22,,2700000
1838,2021-01-01,11,22,1,37,10.7,55.75396,37.620393,3,2,,,77,1703143,12380000
1839,2021-01-01,7,20,7,111,-100,55.75396,37.620393,2,2,,,77,1703143,10000000
1840,2021-01-01,9,20,1,36.1,10.6,55.75396,37.620393,2,2,,,77,1703143,1650000
1841,2021-01-01,1,5,2,44.8,0,45.0096985,41.9255922,0,0,355042,120244,26,2381314,2350000
1842,2021-01-01,11,17,2,59.71,0,47.277844,39.6638184,0,2,,465137,61,1565166,3070000
1843,2021-01-01,7,17,2,70.04,0,47.277844,39.6638184,0,2,,465137,61,1565166,3699000
1844,2021-01-01,14,17,2,67.78,0,47.277844,39.6638184,0,2,,465137,61,1565166,3519000
1845,2021-01-01,5,10,1,37,9,55.2072106,61.3024167,2,0,454076,407122,74,1244898,1730000
1846,2021-01-01,13,17,1,37.2,10,51.720425,36.135925,2,0,305005,,46,,2450000
1847,2021-01-01,3,4,2,62.9,9.3,55.725007,51.398977,4,0,422190,428928,16,1674702,2300000
1848,2021-01-01,6,7,2,64,16,44.902575,37.3295757,1,0,353440,241879,23,1761263,5950000
1849,2021-01-01,2,2,2,38,-100,55.5223395,45.4868066,4,0,607500,166054,52,2033626,800000
1850,2021-01-01,1,5,2,43.6,6,48.518347,44.5388997,2,0,400112,402488,34,1350390,2000000
1851,2021-01-01,4,9,2,57.68,0,54.7251748,20.3590914,0,2,236001,,39,1027630,3690000
1852,2021-01-01,1,2,2,60,8,57.779384,40.940432,0,0,156007,,44,,2650000
1853,2021-01-01,10,20,1,38.6,14,44.676134,37.7778489,3,0,353925,246582,23,1422641,3600000
1854,2021-01-01,3,3,1,34,12,44.7398234,37.7042898,3,0,353960,308886,23,2526269,2600000
1855,2021-01-01,5,6,3,79,0,55.7664174,37.6670739,4,0,105066,400075,77,1929189,24850000
1856,2021-01-01,12,15,-1,39.3,-100,57.984913,56.24518,4,0,614010,123601,59,2290952,2350000
1857,2021-01-01,17,25,-1,26.5,5.6,55.680224,37.738207,0,0,109382,580609,77,971105,6650000
1858,2021-01-01,4,9,5,180,35,57.1468515,65.5345558,4,0,625000,563608,72,608076,17000000
1859,2021-01-01,9,9,2,69,11,54.9256483,73.3723014,0,0,644014,383936,55,907450,2649000
1860,2021-01-01,18,23,3,156,0,43.5840801,39.7266528,0,0,354000,151411,23,2811667,16800000
1861,2021-01-01,9,9,1,39,9,50.600852,36.567783,2,0,308015,,31,,2330000
1862,2021-01-01,6,14,2,55.07,0,55.0485214,83.0225207,1,2,630010,297131,54,1632358,3700000
1863,2021-01-01,4,12,2,52,-100,45.10878,38.98691,4,0,350087,,23,1073773,2800000
1864,2021-01-01,6,16,1,36,-100,45.06903,39.01486,2,0,350016,130611,23,2263919,2800000
1865,2021-01-01,10,16,1,39.7,8.4,44.6948021,37.786651,3,0,353910,205189,23,2189155,3200000
1866,2021-01-01,6,10,2,46.6,8.7,44.7324644,37.7444686,2,0,353912,583781,23,637895,3800000
1867,2021-01-01,2,5,2,67,9,56.797684,61.317411,2,0,624250,,66,,3550000
1868,2021-01-01,2,5,1,36,10.5,55.866161,48.3542579,4,0,425011,270319,12,1172994,899000
1869,2021-01-01,8,10,2,53.61,10,55.8619706,49.1990682,0,2,420096,,16,1704166,4600000
1870,2021-01-01,1,16,1,50.4,10.6,44.6948021,37.786651,3,0,353910,205189,23,2189155,4500000
1871,2021-01-01,10,10,3,69,-100,53.2343,44.884125,4,0,440045,,58,,3650000
1872,2021-01-01,9,10,2,52,9,44.65731,37.7604295,2,0,353993,237686,23,1294555,3200000
1873,2021-01-01,13,16,1,37.7,10,44.6948021,37.786651,3,0,353910,205189,23,2189155,3100000
1874,2021-01-01,22,25,2,75.5,0,53.147302,50.0750208,0,0,443032,325983,63,2062873,3968000
1875,2021-01-01,4,5,1,33,6,55.831881,49.1237901,2,0,420103,266373,16,1785851,2899000
1876,2021-01-01,10,16,3,103,13,45.0400004,38.9985124,3,0,350002,262063,23,2827443,7500000
1877,2021-01-01,7,10,2,65.2,10.8,59.956602,30.444327,4,0,195248,,48,,4200000
1878,2021-01-01,3,16,1,40,9.4,44.6948021,37.786651,3,2,353910,205189,23,2189155,3300000
1879,2021-01-01,8,22,2,57.7,12.3,44.7566086,37.7225751,3,2,353960,224050,23,2274828,3257790
1880,2021-01-01,3,10,1,35,0,53.373802,83.718575,2,0,656010,449025,22,1900213,2150000
1881,2021-01-01,3,4,3,440.9,160,59.9487161,30.340555,1,0,191187,299344,78,1931904,159375000
1882,2021-01-01,2,4,2,373,83.9,59.9487161,30.340555,1,0,191187,299344,78,1931904,340000000
1883,2021-01-01,4,5,3,63,9,47.1268797,39.7815163,0,0,346881,422506,61,877588,2500000
1884,2021-01-01,8,16,4,83,27.6,55.5763792,37.43651,0,2,101000,,77,1264187,14027097
1885,2021-01-01,8,24,1,39.37,11.2,45.0323549,39.0431307,0,2,350059,386547,23,1372324,3425190
1886,2021-01-01,23,24,2,61.66,11.7,45.0323549,39.0431307,0,2,350059,386547,23,1372324,5179440
1887,2021-01-01,1,14,3,72.2,10.6,55.764393,37.837715,2,0,111555,542369,77,1337991,11700000
1888,2021-01-01,8,9,1,40.5,15,44.890438,37.335986,0,0,353451,225102,23,717827,4175000
1889,2021-01-01,7,7,5,330,25,55.74333,37.60144,5,0,119034,473398,77,2287102,215000000
1890,2021-01-01,2,22,1,36.4,11.1,44.7566086,37.7225751,3,2,353960,224050,23,2274828,2075940
1891,2021-01-01,1,8,2,51.85,5.3,54.6824866,55.9822416,0,2,452000,525839,2,1637024,3813000
1892,2021-01-01,1,2,1,32,8,46.397892,48.006571,4,0,416130,,30,,960000
1893,2021-01-01,2,8,1,20.66,5.6,54.6824866,55.9822416,0,2,452000,525839,2,1637024,1652800
1894,2021-01-01,3,4,1,32.7,6,48.5250294,44.5650919,4,0,400031,150125,34,1677703,1280000
1895,2021-01-01,3,4,1,32.7,6,48.5250294,44.5650919,4,0,400031,150125,34,1677703,1240000
1896,2021-01-01,23,33,1,23.9,-100,55.8445205,37.5029061,0,2,,349923,77,866677,6813890
1897,2021-01-01,14,16,1,43.1,18.9,55.4846387,37.3067639,0,2,108840,,77,2377550,10091933
1898,2021-01-01,12,16,1,43.1,18.9,55.4846387,37.3067639,0,2,108840,,77,2377550,9866333
1899,2021-01-01,2,9,2,54,7.8,44.6960149,37.7883996,3,0,353910,252205,23,1311793,3800000
1900,2021-01-01,14,18,2,56.2,12.8,56.106304,40.366696,3,2,600037,376792,33,1904967,2850000
1901,2021-01-01,2,2,2,43.8,7.8,56.9051336,60.8241274,4,0,623702,466573,66,1865169,2300000
1902,2021-01-01,8,8,-1,60,-100,45.0657821,39.029644,4,0,,,23,,2600000
1903,2021-01-01,4,5,2,70.2,12,56.7548041,38.8675821,4,0,152025,404701,76,2320382,3400000
1904,2021-01-01,1,4,1,31.8,5.6,53.3428947,83.7779092,4,0,656049,258722,22,2398931,2200000
1905,2021-01-01,3,5,3,95.8,0,55.1750229,61.3910497,0,0,454084,530944,74,1942560,4500000
1906,2021-01-01,3,5,2,70,0,57.0445835,65.7234297,0,0,625504,236230,72,2159327,3980000
1907,2021-01-01,7,9,2,52,-100,55.9741506,92.8573994,2,0,660078,523304,24,926405,3350000
1908,2021-01-01,10,25,3,71.34,0,44.6981887,37.7653467,0,2,,276304,23,1340241,4420012
1909,2021-01-01,16,25,2,55.78,0,44.6981887,37.7653467,0,2,,276304,23,1340241,4050018
1910,2021-01-01,5,33,1,36.1,17.2,55.6769,37.641556,0,2,115487,149126,77,1714723,9230770
1911,2021-01-01,10,17,2,38,-100,43.6613803,39.6561544,3,0,354207,534872,23,1221857,5990000
1912,2021-01-01,16,33,3,84.7,27.6,55.6769,37.641556,0,2,115487,149126,77,1714723,16287810
1913,2021-01-01,5,10,2,69.5,0,56.5053029,84.9915856,4,0,634006,325518,70,2702718,4800000
1914,2021-01-01,1,4,2,49,7,55.0761174,82.9564196,0,0,630110,,54,,2949000
1915,2021-01-01,7,25,2,65.6,11.3,55.660876,37.733976,2,2,109382,,77,,9938400
1916,2021-01-01,5,5,1,31,6,56.232815,43.425117,0,0,606037,,52,,1350000
1917,2021-01-01,5,18,-1,27.98,0,54.9401453,82.9491548,2,2,630022,136804,54,2429784,2000570
1918,2021-01-01,6,9,3,63,-100,51.5869344,45.9767944,4,0,410069,460981,64,2200199,2260000
1919,2021-01-01,3,9,1,40,9,56.6336194,47.936037,4,0,424032,276694,12,627502,2300000
1920,2021-01-01,4,14,1,35.8,17,55.678103,37.86637,2,2,140003,,50,,6304380
1921,2021-01-01,14,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1922,2021-01-01,2,5,2,40,10,45.0354628,41.9203658,4,0,355029,554510,26,1808452,2900000
1923,2021-01-01,5,5,1,30,6,56.034103,92.830024,0,0,660048,,24,,2040000
1924,2021-01-01,1,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1925,2021-01-01,1,5,3,66.7,-100,69.4078214,86.1876782,2,0,647000,311059,24,2087318,1900000
1926,2021-01-01,15,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7601711
1927,2021-01-01,5,5,2,43.7,6,58.732834,29.84719,0,0,188230,,47,,2400000
1928,2021-01-01,12,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1929,2021-01-01,3,5,4,63,0,51.7174789,94.4274282,4,0,667000,424781,17,2453195,6000000
1930,2021-01-01,3,10,1,42,12,55.028191,82.9211489,2,2,630000,,54,856810,1800000
1931,2021-01-01,2,17,2,120,13.3,58.022427,56.286587,0,0,614107,,59,,6999000
1932,2021-01-01,3,5,1,33.1,15.1,59.6986805,30.3947023,0,2,190000,197667,78,1246766,5355580
1933,2021-01-01,2,33,2,67.6,20.9,55.670772,37.855473,0,2,140055,372989,50,2019152,9166560
1934,2021-01-01,4,9,4,76,8,51.697277,39.14824,0,0,394088,,36,,3380000
1935,2021-01-01,6,13,2,51,-100,43.5854728,39.7275275,3,0,354000,177993,23,890423,13500000
1936,2021-01-01,13,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1937,2021-01-01,28,33,2,53.3,-100,55.8445205,37.5029061,0,2,,349923,77,866677,11939200
1938,2021-01-01,20,33,3,81,-100,55.8445205,37.5029061,0,2,,349923,77,866677,15438600
1939,2021-01-01,5,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1940,2021-01-01,6,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1941,2021-01-01,15,33,2,69.9,-100,55.8445205,37.5029061,0,2,,349923,77,866677,14105820
1942,2021-01-01,12,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7489921
1943,2021-01-01,13,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7528349
1944,2021-01-01,2,12,1,35.2,9,53.207372,50.212932,4,0,443067,,63,,3100000
1945,2021-01-01,14,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7566777
1946,2021-01-01,28,33,1,36.2,-100,55.8445205,37.5029061,0,2,,349923,77,866677,9386660
1947,2021-01-01,3,4,2,44,6,52.2735,104.323294,2,0,664023,304353,38,1473411,3999999
1948,2021-01-01,8,9,1,36.37,0,54.7251748,20.3590914,0,2,236001,,39,1027630,2750000
1949,2021-01-01,3,19,2,71.9,0,57.1676707,65.5591429,3,2,625022,412006,72,1058635,6950000
1950,2021-01-01,6,18,1,32.8,10.8,55.5763792,37.43651,0,2,101000,,77,1264187,7118981
1951,2021-01-01,8,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1952,2021-01-01,7,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1953,2021-01-01,2,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1954,2021-01-01,2,5,1,33,8,56.344585,30.516409,0,0,182113,,60,,1100000
1955,2021-01-01,1,5,1,25.8,2.8,55.888657,37.4303702,4,0,141431,563632,50,1218202,4300000
1956,2021-01-01,3,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1957,2021-01-01,10,25,2,55.3,-100,47.245329,39.701206,3,2,344038,203005,61,1816091,3633210
1958,2021-01-01,8,12,1,42,-100,59.834881,30.515366,3,2,192076,,78,,6465000
1959,2021-01-01,4,24,-1,32.3,0,54.9320254,82.8636237,4,0,630088,512572,54,1448919,1986000
1960,2021-01-01,4,9,3,63,16,55.725544,37.47818,0,0,121352,535611,77,1505811,19900000
1961,2021-01-01,8,10,2,54,-100,56.0622169,92.9319999,2,0,660118,498397,24,1616982,4300000
1962,2021-01-01,11,23,1,32.9,7.8,60.005652,30.478014,0,2,,120014,78,593224,3865750
1963,2021-01-01,9,12,2,60.09,16.8,60.0278069,30.6319238,0,2,,376159,47,2023097,6543801
1964,2021-01-01,1,5,2,48,-100,56.1013704,54.2209701,2,0,452689,278786,2,883543,1500000
1965,2021-01-01,3,10,1,38,8.5,51.670177,39.181416,4,0,394030,,36,,3650000
1966,2021-01-01,9,20,1,37,11.5,59.8910511,30.4148168,3,2,192148,283130,78,1912161,6350000
1967,2021-01-01,13,23,1,32.9,7.8,60.005652,30.478014,0,2,,120014,78,593224,3865750
1968,2021-01-01,4,18,1,33,10.8,55.5763792,37.43651,0,2,101000,,77,1264187,7078851
1969,2021-01-01,5,10,2,70.3,-100,59.9554844,30.2429173,4,2,199155,488688,78,2720068,17913750
1970,2021-01-01,15,15,1,38.2,7.5,55.659409,37.772747,2,0,109469,376230,77,2221100,6030000
1971,2021-01-01,1,5,1,29.5,0,51.593951,45.930169,0,0,410062,,64,,1170000
1972,2021-01-01,3,3,2,47,-100,55.324822,61.534687,4,0,456516,,74,,850000
1973,2021-01-01,1,16,2,60,14,57.1696323,65.490495,0,0,625001,257470,72,1326509,4100000
1974,2021-01-01,13,18,2,56.2,12.8,56.106304,40.366696,3,2,600037,376792,33,1904967,2838100
1975,2021-01-01,1,5,1,30,0,51.593951,45.930169,0,0,410062,,64,,1200000
1976,2021-01-01,10,23,2,38.7,7.3,60.005652,30.478014,0,2,,120014,78,593224,4489200
1977,2021-01-01,19,25,1,35.7,17,55.796389,37.938283,3,2,143900,,50,1659915,5080110
1978,2021-01-01,2,2,2,40,6,52.0654,113.4841427,6,0,672038,209285,75,1848967,1000000
1979,2021-01-01,7,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7311756
1980,2021-01-01,10,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7420052
1981,2021-01-01,4,9,3,63.5,8,44.6866725,37.7696667,2,0,353922,525800,23,2529748,4100000
1982,2021-01-01,7,9,1,36.7,8,44.6866725,37.7696667,2,0,353922,525800,23,2529748,2800000
1983,2021-01-01,4,14,1,34.33,17.53,59.8757169,30.44486,0,2,190000,146825,78,625226,8250000
1984,2021-01-01,9,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7385118
1985,2021-01-01,3,10,1,46,16.7,48.7070042,44.5170339,3,2,400000,,34,1738258,2850000
1986,2021-01-01,11,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7454987
1987,2021-01-01,2,2,3,70,0,61.645222,50.8713908,6,0,167009,475701,11,1466534,2350000
1988,2021-01-01,1,5,1,43,20,59.6986805,30.3947023,0,2,190000,197667,78,1246766,5830800
1989,2021-01-01,2,10,2,62,9,55.849928,49.067238,4,0,420036,214558,16,2298088,5800000
1990,2021-01-01,2,2,1,35.6,-100,57.1373209,65.4886057,4,0,625049,442708,72,1046290,1700000
1991,2021-01-01,7,9,1,30.2,9,44.6866725,37.7696667,2,0,353922,525800,23,2529748,2900000
1992,2021-01-01,1,9,1,39.5,6.6,54.777882,56.1100855,2,0,450043,503678,2,1968136,2450000
1993,2021-01-01,9,9,3,63,12,44.603391,40.082244,0,0,385000,,1,,3100000
1994,2021-01-01,11,14,1,31,8,51.752841,36.202914,4,0,305004,,46,,2100000
1995,2021-01-01,1,4,2,59.4,5.3,55.7424989,37.5877,4,0,119034,499188,77,1982208,23600000
1996,2021-01-01,2,16,2,65,-100,54.34327,48.3717,4,0,432025,,73,,4100000
1997,2021-01-01,7,9,3,70,0,60.929689,76.597009,0,0,628605,,86,,4500000
1998,2021-01-01,2,5,2,42,6,54.9849933,83.0395668,2,0,630114,,54,,3300000
1999,2021-01-01,5,6,3,75,7,55.0197716,82.9240349,4,0,630007,,54,,5200000
2000,2021-01-01,16,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7601711
2001,2021-01-01,2,4,3,58.8,6,56.6234517,57.753901,4,0,623300,243654,66,2648250,1450000
2002,2021-01-01,4,5,4,71,8,44.603391,40.082244,0,0,385000,,1,,5300000
2003,2021-01-01,1,9,1,38.5,0,61.7653286,34.3082572,2,0,185014,477314,10,2194183,2600000
2004,2021-01-01,8,33,1,20.1,-100,55.8445205,37.5029061,0,2,,349923,77,866677,6038040
2005,2021-01-01,3,14,2,78.2,-100,57.1427161,65.5690757,4,0,625027,225848,72,905610,5895000
2006,2021-01-01,6,9,1,39,-100,55.1209647,61.5029609,2,0,454012,223234,74,781422,1300000
2007,2021-01-01,30,33,3,87.7,-100,55.8445205,37.5029061,0,2,,349923,77,866677,16312200
2008,2021-01-01,13,33,1,41.7,-100,55.8445205,37.5029061,0,2,,349923,77,866677,9907920
2009,2021-01-01,8,33,1,23.9,-100,55.8445205,37.5029061,0,2,,349923,77,866677,6711120
2010,2021-01-01,13,33,1,20.1,-100,55.8445205,37.5029061,0,2,,349923,77,866677,6068190
2011,2021-01-01,13,33,3,87.7,-100,55.8445205,37.5029061,0,2,,349923,77,866677,15961400
2012,2021-01-01,5,16,2,58.5,-100,45.065762,39.0046463,2,0,350072,463086,23,1119341,3500000
2013,2021-01-01,13,33,3,71,-100,55.8445205,37.5029061,0,2,,349923,77,866677,14299400
2014,2021-01-01,25,33,1,36.2,-100,55.8445205,37.5029061,0,2,,349923,77,866677,9350460
2015,2021-01-01,15,33,2,51.2,-100,55.8445205,37.5029061,0,2,,349923,77,866677,11258880
2016,2021-01-01,10,33,1,42,-100,55.8445205,37.5029061,0,2,,349923,77,866677,9949800
2017,2021-01-01,6,19,-1,19.7,5.1,55.847225,37.570797,5,2,127238,438538,77,2219626,5571160
2018,2021-01-01,5,5,3,63,7.7,53.3621507,83.7523212,4,0,656011,458064,22,1772481,3300000
2019,2021-01-01,8,16,1,34.5,11.5,55.5763792,37.43651,0,2,101000,,77,1264187,7346690
2020,2021-01-01,5,33,1,36.2,-100,55.8445205,37.5029061,0,2,,349923,77,866677,9151360
2021,2021-01-01,5,33,1,36.3,-100,55.8445205,37.5029061,0,2,,349923,77,866677,9067740
2022,2021-01-01,10,33,2,53.3,-100,55.8445205,37.5029061,0,2,,349923,77,866677,11720670
2023,2021-01-01,15,33,1,25.7,-100,55.8445205,37.5029061,0,2,,349923,77,866677,7057220
2024,2021-01-01,10,33,1,25.7,-100,55.8445205,37.5029061,0,2,,349923,77,866677,7023810
2025,2021-01-01,2,2,1,31.4,9,54.9112368,83.0733553,0,0,630059,,54,,1100000
2026,2021-01-01,5,33,1,20.2,-100,55.8445205,37.5029061,0,2,,349923,77,866677,6037780
2027,2021-01-01,5,17,3,83,13,44.9987216,41.9117619,3,0,355011,545791,26,811859,4050000
2028,2021-01-01,5,9,3,85.66,0,54.7251748,20.3590914,0,2,236001,,39,1027630,4800000
2029,2021-01-01,5,5,3,66.8,9.8,44.6241718,40.0931926,0,0,385000,537495,1,2777952,3150000
2030,2021-01-01,5,5,3,57,7,44.603391,40.082244,0,0,385000,,1,,3300000
2031,2021-01-01,6,9,3,77.94,0,54.7251748,20.3590914,0,2,236001,,39,1027630,4530000
2032,2021-01-01,3,13,1,50,13.9,57.1097208,65.5724361,4,0,625051,451699,72,2672994,4000000
2033,2021-01-01,3,5,2,43,0,51.6080405,45.9158244,0,0,410086,483310,64,1419144,1250000
2034,2021-01-01,4,9,3,77.94,0,54.7251748,20.3590914,0,2,236001,,39,1027630,4500000
2035,2021-01-01,4,9,1,40.19,0,54.7251748,20.3590914,0,2,236001,,39,1027630,3050000
2036,2021-01-01,4,9,3,60,8,53.239034,50.2211798,2,0,443084,246930,63,2573271,3150000
2037,2021-01-01,3,5,1,32.8,14.7,59.6986805,30.3947023,0,2,190000,197667,78,1246766,5287360
2038,2021-01-01,3,9,3,74,-100,55.0341758,82.9052016,4,0,630004,373496,54,2660143,5500000
2039,2021-01-01,6,16,5,86.9,22.8,55.5763792,37.43651,0,2,101000,,77,1264187,14360624
2040,2021-01-01,15,22,3,104.6,14.6,55.73582,37.4942097,0,2,121096,297135,77,1029574,27719000
